Id,Label
beneath,beneath
proof,proof
goals,goals
vе,vе
stuff,stuff
morn,morn
simple,simple
fosse,fosse
wife,wife
tímida,tímida
temps,temps
faces,faces
trailed,trailed
smellin,smellin
losin,losin
stiff,stiff
dodge,dodge
daylight,daylight
nut,nut
atrevo,atrevo
comerme,comerme
rica,rica
hoy,hoy
jangueando,jangueando
después,después
ganas,ganas
confiamos,confiamos
opp,opp
greña,greña
tan,tan
tratar,tratar
bitter,bitter
solve,solve
denying,denying
besar,besar
pone,pone
fah,fah
pumpin,pumpin
largo,largo
ven,ven
pelo,pelo
beef,beef
presidential,presidential
heading,heading
bentayga,bentayga
twelve,twelve
puta,puta
madre,madre
шалава,шалава
трахающаяся,трахающаяся
дома,дома
крысами,крысами
huntin,huntin
seasons,seasons
ando,ando
caso,caso
5,5
apellido,apellido
descuido,descuido
presentarte,presentarte
chill,chill
tracas,tracas
lanvin,lanvin
coast,coast
frost,frost
preguntas,preguntas
sobre,sobre
clima,clima
ahora,ahora
overtime,overtime
corriendo,corriendo
caramel,caramel
bills,bills
primer,primer
грустная,грустная
actavis,actavis
попало,попало
новости,новости
пью,пью
сироп,сироп
convertimos,convertimos
riega,riega
patio,patio
trasero,trasero
flores,flores
quince,quince
días,días
any,any
flame,flame
suena,suena
bands,bands
prayin,prayin
всеми,всеми
пацанами,пацанами
из,из
компании,компании
throughout,throughout
expect,expect
doc,doc
mixing,mixing
switching,switching
pigs,pigs
américa,américa
múdate,múdate
contestarás,contestarás
perdida,perdida
arrancará,arrancará
heal,heal
sippin,sippin
compra,compra
чел,чел
screw,screw
какое,какое
уникальное,уникальное
дерьмо,дерьмо
прикончил,прикончил
ниггера,ниггера
passin,passin
spicy,spicy
excite,excite
inherited,inherited
piled,piled
tajin,tajin
age,age
меган,меган
ти,ти
сталлион,сталлион
тусуюсь,тусуюсь
shotgun,shotgun
mucha,mucha
champaña,champaña
bound,bound
sober,sober
cancel,cancel
majo,majo
wetin,wetin
waited,waited
estamos,estamos
seco,seco
cash,cash
recruitin,recruitin
sexy,sexy
spurs,spurs
bird,bird
silence,silence
loaded,loaded
вуду,вуду
ее,ее
подруг,подруг
stagecoach,stagecoach
travel,travel
rare,rare
craving,craving
crush,crush
lit,lit
flash,flash
stylish,stylish
tee,tee
son,son
icon,icon
angles,angles
360,360
jewelry,jewelry
blingin,blingin
yep,yep
bodies,bodies
juggs,juggs
child,child
exactly,exactly
exit,exit
anger,anger
smoking,smoking
weed,weed
covid,covid
replace,replace
bebiendo,bebiendo
ringin,ringin
gimme,gimme
choked,choked
jodido,jodido
combined,combined
amen,amen
666,666
streak,streak
малышка,малышка
танцует,танцует
дредах,дредах
эта,эта
лином,лином
stayed,stayed
попиваю,попиваю
mistletoe,mistletoe
difference,difference
page,page
spit,spit
heartache,heartache
jolene,jolene
stacks,stacks
view,view
vine,vine
barrel,barrel
bright,bright
cyanide,cyanide
caliente,caliente
grape,grape
tsa,tsa
wе,wе
tells,tells
gets,gets
loud,loud
innocent,innocent
nightmare,nightmare
chimney,chimney
fm,fm
whiskеy,whiskеy
travis,travis
wir,wir
haben,haben
bust,bust
98,98
tailgate,tailgate
haze,haze
advance,advance
wetter,wetter
gut,gut
referee,referee
lust,lust
dribble,dribble
official,official
asscheeks,asscheeks
bouncin,bouncin
surf,surf
которые,которые
bonfire,bonfire
dark,dark
lake,lake
pissed,pissed
harley,harley
quinn,quinn
warnin,warnin
bırak,bırak
benim,benim
ate,ate
tarzım,tarzım
beni,beni
güçlendir,güçlendir
bayılana,bayılana
bana,bana
sertçe,sertçe
aşk,aşk
boğ,boğ
ver,ver
düştüğümde,düştüğümde
hiçbir,hiçbir
şeyle,şeyle
lana,lana
uno,uno
diez,diez
vas,vas
disrespect,disrespect
solomon,solomon
milli,milli
ninguno,ninguno
bud,bud
decided,decided
brothers,brothers
день,день
rush,rush
wagon,wagon
father,father
jálese,jálese
uva,uva
quién,quién
hab,hab
sailor,sailor
biliyor,biliyor
dünyanın,dünyanın
görebileceği,görebileceği
bir,bir
kilitle,kilitle
anahtarı,anahtarı
verdim,verdim
ortaya,ortaya
çıkaracağını,çıkaracağını
chainz,chainz
brought,brought
finger,finger
often,often
hmm,hmm
bist,bist
trenches,trenches
fırlat,fırlat
gustó,gustó
mala,mala
iyi,iyi
halimi,halimi
nasıl,nasıl
güç,güç
chula,chula
princesa,princesa
bajo,bajo
sucked,sucked
rollie,rollie
tires,tires
influencia,influencia
bailas,bailas
mitch,mitch
hatte,hatte
calle,calle
rapping,rapping
verás,verás
puro,puro
fendi,fendi
balenciaga,balenciaga
sobra,sobra
suite,suite
encanta,encanta
ball,ball
cap,cap
stool,stool
being,being
pbr,pbr
trip,trip
sunroof,sunroof
strap,strap
givin,givin
blowing,blowing
salon,salon
vibe,vibe
nicki,nicki
richard,richard
mille,mille
covered,covered
ladies,ladies
lick,lick
police,police
cliché,cliché
ist,ist
marilyn,marilyn
manson,manson
explicit,explicit
lovers,lovers
sexually,sexually
кажется,кажется
solid,solid
crank,crank
st,st
bunny,bunny
pulled,pulled
unfair,unfair
compton,compton
thеre,thеre
motion,motion
эту,эту
neither,neither
story,story
field,field
outro,outro
ano,ano
vince,vince
gunna,gunna
wunna,wunna
dawn,dawn
queue,queue
loss,loss
klaustrophobisch,klaustrophobisch
yours,yours
row,row
strange,strange
spray,spray
bloodsucker,bloodsucker
vampire,vampire
sunk,sunk
boozey,boozey
changin,changin
paradise,paradise
twisted,twisted
humor,humor
teenage,teenage
petulance,petulance
несёт,несёт
vuelvo,vuelvo
naive,naive
parts,parts
fame,fame
fucker,fucker
bleedin,bleedin
jane,jane
evеrybody,evеrybody
daniеl,daniеl
cummin,cummin
gibi,gibi
hissediyorum,hissediyorum
um,um
honeybee,honeybee
coughed,coughed
mummy,mummy
pills,pills
sunday,sunday
american,american
monday,monday
jump,jump
signs,signs
fact,fact
wet,wet
fords,fords
wock,wock
dumpin,dumpin
pounds,pounds
army,army
plus,plus
enhance,enhance
kick,kick
bandit,bandit
drank,drank
desperation,desperation
singer,singer
sprite,sprite
fucks,fucks
working,working
damage,damage
psycho,psycho
ei,ei
pulse,pulse
believin,believin
underground,underground
aunque,aunque
burned,burned
suck,suck
ficam,ficam
ciúmes,ciúmes
asleep,asleep
ama,ama
до,до
pantry,pantry
fem,fem
bluff,bluff
juice,juice
sawdust,sawdust
empty,empty
cans,cans
estoy,estoy
flavor,flavor
tomorrow,tomorrow
bigx,bigx
groceries,groceries
liegt,liegt
mir,mir
gefunden,gefunden
hast,hast
einsam,einsam
sleigh,sleigh
nur,nur
frieden,frieden
zu,zu
finden,finden
mann,mann
sind,sind
hölle,hölle
tragic,tragic
gegangen,gegangen
gustan,gustan
estado,estado
perra,perra
decision,decision
zurück,zurück
chances,chances
search,search
batshit,batshit
tenho,tenho
canvas,canvas
colors,colors
пара,пара
teach,teach
coulda,coulda
smack,smack
preacher,preacher
parkin,parkin
supernatural,supernatural
boyfriend,boyfriend
pollen,pollen
выбираю,выбираю
rozar,rozar
muero,muero
cá,cá
ok,ok
shut,shut
andando,andando
patrulla,patrulla
lean,lean
véngase,véngase
varias,varias
librado,librado
nena,nena
mamá,mamá
بندقيتك,بندقيتك
master,master
manipulator,manipulator
rudolph,rudolph
سأكون,سأكون
50,50
poor,poor
трахнем,трахнем
lom,lom
эй,эй
надеюсь,надеюсь
packed,packed
acariciar,acariciar
muito,muito
mais,mais
paralyzе,paralyzе
stops,stops
terradome,terradome
hysterical,hysterical
paralyze,paralyze
reward,reward
making,making
три,три
раза,раза
upon,upon
grows,grows
voices,voices
pj,pj
waist,waist
lover,lover
minor,minor
wire,wire
church,church
mis,mis
beast,beast
fingers,fingers
cielo,cielo
diamantes,diamantes
sigo,sigo
dass,dass
нужен,нужен
すべて,すべて
すべて覚えているよ,すべて覚えているよ
あなたは心を癒すためなら何でも飲む,あなたは心を癒すためなら何でも飲む
でも私の心はいつになったら癒してくれるの,でも私の心はいつになったら癒してくれるの
あなたといると,あなたといると
まるで夏の暑さに熱せられたコンクリートの上を歩いてるようで,まるで夏の暑さに熱せられたコンクリートの上を歩いてるようで
二人の魂が出会うとき,二人の魂が出会うとき
それは地獄のように燃え上がる,それは地獄のように燃え上がる
あなたはあなたがいつも誓っていたような男にはなれないわ,あなたはあなたがいつも誓っていたような男にはなれないわ
でも,でも
あの88年型フォードで歌うあなたのことを忘れない,あの88年型フォードで歌うあなたのことを忘れない
luces,luces
君の髪についた砂が俺の目に入ってきて,君の髪についた砂が俺の目に入ってきて
ビーチのせいにしてくれ,ビーチのせいにしてくれ
大の男は泣かない,大の男は泣かない
あの壊れた地下室のソファを覚えてるかい,あの壊れた地下室のソファを覚えてるかい
俺がラブソングを歌っていると君は,俺がラブソングを歌っていると君は
君の母さんがどうして指輪を質に入れて出て行ったかを教えてくれるんだ,君の母さんがどうして指輪を質に入れて出て行ったかを教えてくれるんだ
owe,owe
platter,platter
antojo,antojo
говорю,говорю
notice,notice
сих,сих
próspero,próspero
año,año
felicidad,felicidad
lame,lame
planned,planned
jeep,jeep
этом,этом
noise,noise
repeating,repeating
universe,universe
therе,therе
paradigm,paradigm
miami,miami
casket,casket
esto,esto
ni,ni
siquiera,siquiera
ainda,ainda
butt,butt
fum,fum
много,много
driveway,driveway
profit,profit
bis,bis
foul,foul
audience,audience
breathin,breathin
bay,bay
сантименты,сантименты
helped,helped
сейфе,сейфе
лежат,лежат
драгоценности,драгоценности
queen,queen
boo,boo
правда,правда
представляю,представляю
угрозу,угрозу
happens,happens
ignite,ignite
options,options
separation,separation
maybach,maybach
двойная,двойная
заводскими,заводскими
дисками,дисками
четверть,четверть
миллиона,миллиона
r,r
virgil,virgil
brabus,brabus
грузовик,грузовик
дошло,дошло
й,й
urus,urus
уже,уже
ciudad,ciudad
увидят,увидят
ношу,ношу
carin,carin
pretendin,pretendin
degree,degree
plans,plans
cover,cover
snatch,snatch
afterthought,afterthought
rocks,rocks
picked,picked
johnny,johnny
dang,dang
bitchin,bitchin
space,space
meu,meu
false,false
2024,2024
slaves,slaves
settlers,settlers
challenge,challenge
asking,asking
usin,usin
townfolk,townfolk
band,band
fetch,fetch
gatorade,gatorade
sex,sex
2009,2009
jumpin,jumpin
law,law
label,label
homie,homie
placed,placed
northside,northside
pac,pac
neighborhood,neighborhood
fears,fears
whеn,whеn
cred,cred
thug,thug
colleague,colleague
homeboy,homeboy
wheels,wheels
alondra,alondra
colonizer,colonizer
lettin,lettin
balance,balance
central,central
slime,slime
quavo,quavo
thot,thot
купил,купил
registered,registered
orden,orden
scratch,scratch
gallows,gallows
creek,creek
levitate,levitate
psst,psst
amberlamps,amberlamps
deebo,deebo
mustard,mustard
rojo,rojo
jabroni,jabroni
doubled,doubled
stock,stock
aux,aux
stocks,stocks
predator,predator
chin,chin
mecca,mecca
buildin,buildin
lingo,lingo
21,21
become,become
dropped,dropped
subpoena,subpoena
teezo,teezo
stockton,stockton
watchin,watchin
certified,certified
boogeyman,boogeyman
aus,aus
southern,southern
strike,strike
chord,chord
baka,baka
weird,weird
pole,pole
extort,extort
cell,cell
bully,bully
углу,углу
ведь,ведь
chubbs,chubbs
потом,потом
trollin,trollin
downs,downs
speakin,speakin
everythin,everythin
dot,dot
sister,sister
owl,owl
rad,rad
oakland,oakland
pedophiles,pedophiles
wedgie,wedgie
flipped,flipped
boxers,boxers
rabbit,rabbit
aw,aw
polished,polished
kennst,kennst
tatted,tatted
reasons,reasons
apologizin,apologizin
deroz,deroz
connivin,connivin
wayne,wayne
cole,cole
bear,bear
richer,richer
evidence,evidence
agenda,agenda
trains,trains
railroads,railroads
action,action
accident,accident
flocks,flocks
malibu,malibu
further,further
nick,nick
sideways,sideways
quit,quit
hidin,hidin
darling,darling
doctorate,doctorate
vorbei,vorbei
ovo,ovo
coal,coal
nicht,nicht
mal,mal
posture,posture
vaginal,vaginal
option,option
tags,tags
todo,todo
errores,errores
catchin,catchin
crumbling,crumbling
sie,sie
negros,negros
toco,toco
culo,culo
toys,toys
моей,моей
turns,turns
wearin,wearin
sharp,sharp
enrique,enrique
nickname,nickname
andre,andre
3k,3k
imagine,imagine
threatenin,threatenin
quiet,quiet
idiotic,idiotic
korkunç,korkunç
ürkütücü,ürkütücü
cheetah,cheetah
print,print
alpha,alpha
c,c
k,k
rico,rico
suave,suave
komik,komik
aka,aka
forgiveness,forgiveness
bе,bе
familia,familia
attachment,attachment
никто,никто
needed,needed
считаю,считаю
бабки,бабки
drag,drag
готов,готов
tat,tat
spotted,spotted
kickin,kickin
barricade,barricade
beatin,beatin
exhale,exhale
накинул,накинул
новую,новую
теперь,теперь
archived,archived
farquaad,farquaad
zone,zone
stood,stood
plug,plug
перед,перед
тем,тем
пачки,пачки
fiction,fiction
photograph,photograph
frontin,frontin
возвышаются,возвышаются
mejor,mejor
news,news
пор,пор
окей,окей
поехали,поехали
её,её
birinin,birinin
yapması,yapması
gerek,gerek
sensational,sensational
นฟ,นฟ
าไปไกล,าไปไกล
guilty,guilty
tô,tô
loquerón,loquerón
super,super
prada,prada
stones,stones
чё,чё
твоя,твоя
wears,wears
stays,stays
hm,hm
leaves,leaves
взял,взял
rolls,rolls
дурачков,дурачков
ну,ну
треплются,треплются
без,без
ту,ту
малую,малую
здесь,здесь
большой,большой
большую,большую
троицу,троицу
блять,блять
diva,diva
realest,realest
energy,energy
жопу,жопу
молодым,молодым
принц,принц
пережил,пережил
майкла,майкла
джексона,джексона
всех,всех
твоих,твоих
псов,псов
похоронят,похоронят
девятками,девятками
слабые,слабые
скину,скину
адрес,адрес
птср,птср
стрипуху,стрипуху
делаю,делаю
дождь,дождь
бабок,бабок
сосредоточился,сосредоточился
начинал,начинал
фантом,фантом
водилой,водилой
порошок,порошок
захожу,захожу
перк,перк
рисковал,рисковал
ак,ак
продавал,продавал
увидит,увидит
кладбище,кладбище
домашних,домашних
животных,животных
джунглях,джунглях
сейчас,сейчас
продам,продам
этот,этот
вес,вес
научился,научился
снаружи,снаружи
засёрфлен,засёрфлен
белый,белый
словно,словно
неваде,неваде
часа,часа
интерьер,интерьер
лазанья,лазанья
сотни,сотни
тысяч,тысяч
закинул,закинул
нужно,нужно
поглощать,поглощать
барыжа,барыжа
stomach,stomach
trippin,trippin
шмотку,шмотку
этому,этому
будет,будет
total,total
неделю,неделю
дизайнерскую,дизайнерскую
glittering,glittering
prime,prime
piеces,piеces
shatterеd,shatterеd
drawers,drawers
crucial,crucial
неосторожную,неосторожную
игру,игру
расхаживает,расхаживает
silhouette,silhouette
палкой,палкой
бойцов,бойцов
чтобы,чтобы
думаете,думаете
refract,refract
sequin,sequin
track,track
quick,quick
kelly,kelly
rapper,rapper
stilettos,stilettos
hoping,hoping
miserable,miserable
rot,rot
цепи,цепи
тату,тату
потерял,потерял
demon,demon
рэп,рэп
запишу,запишу
дисс,дисс
переключателя,переключателя
